OID_,X,Y,smi22_Clip_Band_1
517,332100.000000000000000,4037550.000000000000000,0.1667110
518,332130.000000000000000,4037550.000000000000000,0.1764420
519,332160.000000000000000,4037550.000000000000000,0.1782603
520,332190.000000000000000,4037550.000000000000000,0.1866780
521,332220.000000000000000,4037550.000000000000000,0.1787438
522,332250.000000000000000,4037550.000000000000000,0.1939394
523,332280.000000000000000,4037550.000000000000000,0.2226608
524,332310.000000000000000,4037550.000000000000000,0.2379719
525,332340.000000000000000,4037550.000000000000000,0.2417060
526,332370.000000000000000,4037550.000000000000000,0.2727325
527,332400.000000000000000,4037550.000000000000000,0.2216606
528,332430.000000000000000,4037550.000000000000000,0.1871581
529,332460.000000000000000,4037550.000000000000000,0.2001466
530,332490.000000000000000,4037550.000000000000000,0.1942152
531,332520.000000000000000,4037550.000000000000000,0.2210586
532,332550.000000000000000,4037550.000000000000000,0.1996055
533,332580.000000000000000,4037550.000000000000000,0.1901795
534,332610.000000000000000,4037550.000000000000000,0.1951008
535,332640.000000000000000,4037550.000000000000000,0.2259564
536,332670.000000000000000,4037550.000000000000000,0.1975541
537,332700.000000000000000,4037550.000000000000000,0.1847207
538,332730.000000000000000,4037550.000000000000000,0.2269530
539,332760.000000000000000,4037550.000000000000000,0.2210650
540,332790.000000000000000,4037550.000000000000000,0.2009049
541,332820.000000000000000,4037550.000000000000000,0.1918152
542,332850.000000000000000,4037550.000000000000000,0.1773409
543,332880.000000000000000,4037550.000000000000000,0.1754093
544,332910.000000000000000,4037550.000000000000000,0.1697317
545,332940.000000000000000,4037550.000000000000000,0.1710585
546,332970.000000000000000,4037550.000000000000000,0.1644183
547,333000.000000000000000,4037550.000000000000000,0.1738079
548,333030.000000000000000,4037550.000000000000000,0.2152855
549,333060.000000000000000,4037550.000000000000000,0.2345457
550,333090.000000000000000,4037550.000000000000000,0.2259258
551,333120.000000000000000,4037550.000000000000000,0.2059208
552,333150.000000000000000,4037550.000000000000000,0.1990318
553,333180.000000000000000,4037550.000000000000000,0.2311380
554,333210.000000000000000,4037550.000000000000000,0.2828607
555,333240.000000000000000,4037550.000000000000000,0.2032469
556,333270.000000000000000,4037550.000000000000000,0.1805960
557,333300.000000000000000,4037550.000000000000000,0.1487350
558,333330.000000000000000,4037550.000000000000000,0.2234771
559,333360.000000000000000,4037550.000000000000000,0.3236729
560,333390.000000000000000,4037550.000000000000000,0.2803755
561,333420.000000000000000,4037550.000000000000000,0.2634349
562,333450.000000000000000,4037550.000000000000000,0.2367387
563,333480.000000000000000,4037550.000000000000000,0.2158780
564,333510.000000000000000,4037550.000000000000000,0.2633740
565,333540.000000000000000,4037550.000000000000000,0.2540879
566,333570.000000000000000,4037550.000000000000000,0.2269581
567,333600.000000000000000,4037550.000000000000000,0.2141479
568,333630.000000000000000,4037550.000000000000000,0.1964949
569,333660.000000000000000,4037550.000000000000000,0.2085852
570,333690.000000000000000,4037550.000000000000000,0.2343187
571,333720.000000000000000,4037550.000000000000000,0.2644275
572,333750.000000000000000,4037550.000000000000000,0.2999592
573,333780.000000000000000,4037550.000000000000000,0.3058451
574,333810.000000000000000,4037550.000000000000000,0.2585357
575,333840.000000000000000,4037550.000000000000000,0.2045475
576,333870.000000000000000,4037550.000000000000000,0.2073357
577,333900.000000000000000,4037550.000000000000000,0.2313590
578,333930.000000000000000,4037550.000000000000000,0.2154137
579,333960.000000000000000,4037550.000000000000000,0.1883982
580,333990.000000000000000,4037550.000000000000000,0.1944441
581,334020.000000000000000,4037550.000000000000000,0.1948082
582,334050.000000000000000,4037550.000000000000000,0.2211829
583,334080.000000000000000,4037550.000000000000000,0.2192090
584,334110.000000000000000,4037550.000000000000000,0.2225787
585,329760.000000000000000,4037520.000000000000000,0.1830685
586,329790.000000000000000,4037520.000000000000000,0.1710218
587,329820.000000000000000,4037520.000000000000000,0.1711538
588,329850.000000000000000,4037520.000000000000000,0.1778666
589,329880.000000000000000,4037520.000000000000000,0.1794351
590,329910.000000000000000,4037520.000000000000000,0.1818520
591,329940.000000000000000,4037520.000000000000000,0.1756232
592,329970.000000000000000,4037520.000000000000000,0.1803619
593,330000.000000000000000,4037520.000000000000000,0.1868489
594,330030.000000000000000,4037520.000000000000000,0.1862685
595,330060.000000000000000,4037520.000000000000000,0.2111520
596,330090.000000000000000,4037520.000000000000000,0.2077985
597,330120.000000000000000,4037520.000000000000000,0.2087685
598,330150.000000000000000,4037520.000000000000000,0.2031562
599,330180.000000000000000,4037520.000000000000000,0.2164247
600,330210.000000000000000,4037520.000000000000000,0.2065540
601,330240.000000000000000,4037520.000000000000000,0.1968523
602,330270.000000000000000,4037520.000000000000000,0.1982510
603,330300.000000000000000,4037520.000000000000000,0.2028275
604,330330.000000000000000,4037520.000000000000000,0.2265400
605,330360.000000000000000,4037520.000000000000000,0.2352724
606,330390.000000000000000,4037520.000000000000000,0.2011498
607,330420.000000000000000,4037520.000000000000000,0.2392808
608,330450.000000000000000,4037520.000000000000000,0.2371976
609,330480.000000000000000,4037520.000000000000000,0.1982007
610,330510.000000000000000,4037520.000000000000000,0.1754150
611,330540.000000000000000,4037520.000000000000000,0.1745586
612,330570.000000000000000,4037520.000000000000000,0.1809119
613,330600.000000000000000,4037520.000000000000000,0.1763480
614,330630.000000000000000,4037520.000000000000000,0.1736254
615,330660.000000000000000,4037520.000000000000000,0.1776529
616,330690.000000000000000,4037520.000000000000000,0.1750633
617,330720.000000000000000,4037520.000000000000000,0.1688083
618,330750.000000000000000,4037520.000000000000000,0.1819339
619,330780.000000000000000,4037520.000000000000000,0.1664816
620,330810.000000000000000,4037520.000000000000000,0.1701194
621,330840.000000000000000,4037520.000000000000000,0.1872905
622,330870.000000000000000,4037520.000000000000000,0.1759553
623,330900.000000000000000,4037520.000000000000000,0.1745021
624,330930.000000000000000,4037520.000000000000000,0.1801416
625,330960.000000000000000,4037520.000000000000000,0.1854359
626,330990.000000000000000,4037520.000000000000000,0.1767923
627,331020.000000000000000,4037520.000000000000000,0.1661525
628,331050.000000000000000,4037520.000000000000000,0.1941341
629,331080.000000000000000,4037520.000000000000000,0.1697274
630,331110.000000000000000,4037520.000000000000000,0.1787932
631,331140.000000000000000,4037520.000000000000000,0.1911067
632,331170.000000000000000,4037520.000000000000000,0.1931935
633,331200.000000000000000,4037520.000000000000000,0.1957191
634,331230.000000000000000,4037520.000000000000000,0.2438492
635,331260.000000000000000,4037520.000000000000000,0.2202342
636,331290.000000000000000,4037520.000000000000000,0.2072082
637,331320.000000000000000,4037520.000000000000000,0.2096090
638,331350.000000000000000,4037520.000000000000000,0.1805365
639,331380.000000000000000,4037520.000000000000000,0.1856786
640,331410.000000000000000,4037520.000000000000000,0.1938903
641,331440.000000000000000,4037520.000000000000000,0.2196944
642,331470.000000000000000,4037520.000000000000000,0.1964171
643,331500.000000000000000,4037520.000000000000000,0.1978961
644,331530.000000000000000,4037520.000000000000000,0.2120223
645,331560.000000000000000,4037520.000000000000000,0.2135836
646,331590.000000000000000,4037520.000000000000000,0.1940258
647,331620.000000000000000,4037520.000000000000000,0.2117391
648,331650.000000000000000,4037520.000000000000000,0.2094387
649,331680.000000000000000,4037520.000000000000000,0.1847361
650,331710.000000000000000,4037520.000000000000000,0.1811090
651,331740.000000000000000,4037520.000000000000000,0.1920464
652,331770.000000000000000,4037520.000000000000000,0.1777571
653,331800.000000000000000,4037520.000000000000000,0.1682577
654,331830.000000000000000,4037520.000000000000000,0.1775683
655,331860.000000000000000,4037520.000000000000000,0.1675376
656,331890.000000000000000,4037520.000000000000000,0.1629845
657,331920.000000000000000,4037520.000000000000000,0.1654724
658,331950.000000000000000,4037520.000000000000000,0.1703896
659,331980.000000000000000,4037520.000000000000000,0.1722606
660,332010.000000000000000,4037520.000000000000000,0.1717581
661,332040.000000000000000,4037520.000000000000000,0.1905023
662,332070.000000000000000,4037520.000000000000000,0.1947533
663,332100.000000000000000,4037520.000000000000000,0.1785827
664,332130.000000000000000,4037520.000000000000000,0.1725781
665,332160.000000000000000,4037520.000000000000000,0.1855459
666,332190.000000000000000,4037520.000000000000000,0.1818787
667,332220.000000000000000,4037520.000000000000000,0.1771841
668,332250.000000000000000,4037520.000000000000000,0.1743286
669,332280.000000000000000,4037520.000000000000000,0.1780148
670,332310.000000000000000,4037520.000000000000000,0.1881568
671,332340.000000000000000,4037520.000000000000000,0.1763567
672,332370.000000000000000,4037520.000000000000000,0.1895745
673,332400.000000000000000,4037520.000000000000000,0.2149815
674,332430.000000000000000,4037520.000000000000000,0.2191789
675,332460.000000000000000,4037520.000000000000000,0.2213519
676,332490.000000000000000,4037520.000000000000000,0.1950755
677,332520.000000000000000,4037520.000000000000000,0.1935817
678,332550.000000000000000,4037520.000000000000000,0.1964546
679,332580.000000000000000,4037520.000000000000000,0.1921307
680,332610.000000000000000,4037520.000000000000000,0.2185523
681,332640.000000000000000,4037520.000000000000000,0.2447925
682,332670.000000000000000,4037520.000000000000000,0.2935483
683,332700.000000000000000,4037520.000000000000000,0.3402729
684,332730.000000000000000,4037520.000000000000000,0.3404078
685,332760.000000000000000,4037520.000000000000000,0.3121825
686,332790.000000000000000,4037520.000000000000000,0.2651599
687,332820.000000000000000,4037520.000000000000000,0.2292785
688,332850.000000000000000,4037520.000000000000000,0.1977799
689,332880.000000000000000,4037520.000000000000000,0.1773752
690,332910.000000000000000,4037520.000000000000000,0.1646427
691,332940.000000000000000,4037520.000000000000000,0.1705761
692,332970.000000000000000,4037520.000000000000000,0.1872596
693,333000.000000000000000,4037520.000000000000000,0.2136255
694,333030.000000000000000,4037520.000000000000000,0.2253058
695,333060.000000000000000,4037520.000000000000000,0.2297422
696,333090.000000000000000,4037520.000000000000000,0.2632701
697,333120.000000000000000,4037520.000000000000000,0.2299583
698,333150.000000000000000,4037520.000000000000000,0.2046274
699,333180.000000000000000,4037520.000000000000000,0.2809673
700,333210.000000000000000,4037520.000000000000000,0.2838506
701,333240.000000000000000,4037520.000000000000000,0.2130746
702,333270.000000000000000,4037520.000000000000000,0.1673822
703,333300.000000000000000,4037520.000000000000000,0.1571864
704,333330.000000000000000,4037520.000000000000000,0.2164012
705,333360.000000000000000,4037520.000000000000000,0.2855370
706,333390.000000000000000,4037520.000000000000000,0.2805955
707,333420.000000000000000,4037520.000000000000000,0.2627161
708,333450.000000000000000,4037520.000000000000000,0.2826175
709,333480.000000000000000,4037520.000000000000000,0.2116157
710,333510.000000000000000,4037520.000000000000000,0.2700633
711,333540.000000000000000,4037520.000000000000000,0.2786942
712,333570.000000000000000,4037520.000000000000000,0.2704906
713,333600.000000000000000,4037520.000000000000000,0.2837379
714,333630.000000000000000,4037520.000000000000000,0.2341271
715,333660.000000000000000,4037520.000000000000000,0.2110054
716,333690.000000000000000,4037520.000000000000000,0.2381357
717,333720.000000000000000,4037520.000000000000000,0.2335999
718,333750.000000000000000,4037520.000000000000000,0.2538962
719,333780.000000000000000,4037520.000000000000000,0.2711665
720,333810.000000000000000,4037520.000000000000000,0.2634854
721,333840.000000000000000,4037520.000000000000000,0.2413242
722,333870.000000000000000,4037520.000000000000000,0.2210705
723,333900.000000000000000,4037520.000000000000000,0.2502707
724,333930.000000000000000,4037520.000000000000000,0.2315332
725,333960.000000000000000,4037520.000000000000000,0.2264573
726,333990.000000000000000,4037520.000000000000000,0.2584864
727,334020.000000000000000,4037520.000000000000000,0.2308398
728,334050.000000000000000,4037520.000000000000000,0.2028751
